guid_student_id;guid_site_id;date;sum_clics;type_assign;week_from;weel_to;disability;modulo;week1;week2;days;presentation
7D96E4A3-C194-40EB-86A9-188631D600D3;8DF8C929-D926-49FE-94C7-09B6E385F4EA;9;1;oucontent;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
A65162B8-008C-454E-8528-BAAD4281787B;8DF8C929-D926-49FE-94C7-09B6E385F4EA;11;1;oucontent;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
F85715A1-E33E-40CC-88CF-18EAB159E62E;8DF8C929-D926-49FE-94C7-09B6E385F4EA;8;1;oucontent;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
4A07CB6A-7D5F-4A52-9737-BDB9FD433C7A;8DF8C929-D926-49FE-94C7-09B6E385F4EA;9;1;oucontent;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
D3428E0C-B6FC-4BD5-BC9D-71E78412E3CB;8DF8C929-D926-49FE-94C7-09B6E385F4EA;8;1;oucontent;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
4F7F0C21-A624-42F0-B2C5-CCB5E2582501;8DF8C929-D926-49FE-94C7-09B6E385F4EA;9;1;oucontent;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
0436FCCC-4576-4EFA-9813-8EEAB773AADD;8DF8C929-D926-49FE-94C7-09B6E385F4EA;8;1;oucontent;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
5A784461-C3EE-4855-B7DD-D883FDB896F6;8DF8C929-D926-49FE-94C7-09B6E385F4EA;8;2;oucontent;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
D06F8D09-5E85-44C6-B3E1-CFCD66BB001B;8DF8C929-D926-49FE-94C7-09B6E385F4EA;10;1;oucontent;04.03.2024;10.03.2024;N;CG0C8;5;6;34;2024J
75AB7555-1626-4BE4-8E1C-B5B06192FE07;8DF8C929-D926-49FE-94C7-09B6E385F4EA;9;1;oucontent;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
12428FB7-3E30-4E38-99B0-3387444D7FA1;8DF8C929-D926-49FE-94C7-09B6E385F4EA;8;1;oucontent;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
7F5E3BDE-73DB-464C-B2CC-CA0A9A820486;8DF8C929-D926-49FE-94C7-09B6E385F4EA;9;1;oucontent;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
9DC183B4-689F-4670-B35C-6D1EA029EBF9;8DF8C929-D926-49FE-94C7-09B6E385F4EA;9;1;oucontent;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
B3D33DE8-3382-4247-980B-5F76CF9DD610;8DF8C929-D926-49FE-94C7-09B6E385F4EA;10;1;oucontent;04.03.2024;10.03.2024;N;CG0C8;5;6;34;2024J
FA2020E5-4F92-41EE-9529-F59B6A9636A6;8DF8C929-D926-49FE-94C7-09B6E385F4EA;9;2;oucontent;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
0AE86E9E-A764-4A29-B300-780A4DEA1E5A;8DF8C929-D926-49FE-94C7-09B6E385F4EA;9;1;oucontent;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
21F8AF68-8593-4A46-8F4C-9D14DAE98931;8DF8C929-D926-49FE-94C7-09B6E385F4EA;10;1;oucontent;04.03.2024;10.03.2024;N;CG0C8;5;6;34;2024J
B72E0FE6-AEA0-4A09-9094-C859258BD584;8DF8C929-D926-49FE-94C7-09B6E385F4EA;10;1;oucontent;04.03.2024;10.03.2024;N;CG0C8;5;6;34;2024J
32A7DACB-9F30-4AA2-B424-D87CA2FC7FDC;8DF8C929-D926-49FE-94C7-09B6E385F4EA;8;1;oucontent;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
4D7A5CBE-DF99-4CC7-B4AF-CF568CACDB94;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
9D40A99B-D248-47D6-9B17-9B3F7FB2027F;1000CF79-01FA-4A5A-912D-46929963C358;8;4;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
9D40A99B-D248-47D6-9B17-9B3F7FB2027F;1000CF79-01FA-4A5A-912D-46929963C358;9;22;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
9D40A99B-D248-47D6-9B17-9B3F7FB2027F;1000CF79-01FA-4A5A-912D-46929963C358;10;12;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
C778BA42-A984-40C4-8930-6B3C3E64A29A;1000CF79-01FA-4A5A-912D-46929963C358;8;19;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
C778BA42-A984-40C4-8930-6B3C3E64A29A;1000CF79-01FA-4A5A-912D-46929963C358;9;13;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
C778BA42-A984-40C4-8930-6B3C3E64A29A;1000CF79-01FA-4A5A-912D-46929963C358;10;1;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
63B1D082-36B3-484C-A887-B58C05542270;1000CF79-01FA-4A5A-912D-46929963C358;8;4;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
63B1D082-36B3-484C-A887-B58C05542270;1000CF79-01FA-4A5A-912D-46929963C358;10;34;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
59F101AE-AAF3-4E3C-BFAC-1A27424D1B6E;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
59F101AE-AAF3-4E3C-BFAC-1A27424D1B6E;1000CF79-01FA-4A5A-912D-46929963C358;9;5;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
59F101AE-AAF3-4E3C-BFAC-1A27424D1B6E;1000CF79-01FA-4A5A-912D-46929963C358;10;13;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
59F101AE-AAF3-4E3C-BFAC-1A27424D1B6E;1000CF79-01FA-4A5A-912D-46929963C358;12;1;quiz;18.03.2024;24.03.2024;N;EG043;7;8;48;2024J
D0240289-C01A-4747-A1A9-2B3671425574;1000CF79-01FA-4A5A-912D-46929963C358;9;4;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
D0240289-C01A-4747-A1A9-2B3671425574;1000CF79-01FA-4A5A-912D-46929963C358;10;9;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
2493F1BC-1A25-483D-94D1-02B444593E21;1000CF79-01FA-4A5A-912D-46929963C358;8;34;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
2493F1BC-1A25-483D-94D1-02B444593E21;1000CF79-01FA-4A5A-912D-46929963C358;9;5;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
2493F1BC-1A25-483D-94D1-02B444593E21;1000CF79-01FA-4A5A-912D-46929963C358;10;1;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
2493F1BC-1A25-483D-94D1-02B444593E21;1000CF79-01FA-4A5A-912D-46929963C358;12;2;quiz;18.03.2024;24.03.2024;N;EG043;7;8;48;2024J
DED7706B-0D0D-40B7-8055-8738D5A8E52E;1000CF79-01FA-4A5A-912D-46929963C358;8;3;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
DED7706B-0D0D-40B7-8055-8738D5A8E52E;1000CF79-01FA-4A5A-912D-46929963C358;10;16;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
DED7706B-0D0D-40B7-8055-8738D5A8E52E;1000CF79-01FA-4A5A-912D-46929963C358;11;1;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
82B1D907-9F15-438D-A945-112CFF77717F;1000CF79-01FA-4A5A-912D-46929963C358;8;10;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
82B1D907-9F15-438D-A945-112CFF77717F;1000CF79-01FA-4A5A-912D-46929963C358;9;1;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
82B1D907-9F15-438D-A945-112CFF77717F;1000CF79-01FA-4A5A-912D-46929963C358;11;3;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
62F3EE30-3445-49D7-8A9F-E1A96E3ACB51;1000CF79-01FA-4A5A-912D-46929963C358;8;6;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
62F3EE30-3445-49D7-8A9F-E1A96E3ACB51;1000CF79-01FA-4A5A-912D-46929963C358;9;28;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
62F3EE30-3445-49D7-8A9F-E1A96E3ACB51;1000CF79-01FA-4A5A-912D-46929963C358;10;1;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
7D96E4A3-C194-40EB-86A9-188631D600D3;1000CF79-01FA-4A5A-912D-46929963C358;9;22;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
7D96E4A3-C194-40EB-86A9-188631D600D3;1000CF79-01FA-4A5A-912D-46929963C358;10;1;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
D43A7DC0-08C9-4EE3-8E28-1959191D6E9D;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
D43A7DC0-08C9-4EE3-8E28-1959191D6E9D;1000CF79-01FA-4A5A-912D-46929963C358;9;1;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
D43A7DC0-08C9-4EE3-8E28-1959191D6E9D;1000CF79-01FA-4A5A-912D-46929963C358;10;12;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
60106273-33C2-4E51-A62A-7AC742F380D7;1000CF79-01FA-4A5A-912D-46929963C358;9;20;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
60106273-33C2-4E51-A62A-7AC742F380D7;1000CF79-01FA-4A5A-912D-46929963C358;10;3;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
00C585A2-7098-4ECE-9527-C77E808AF993;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
00C585A2-7098-4ECE-9527-C77E808AF993;1000CF79-01FA-4A5A-912D-46929963C358;9;2;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
00C585A2-7098-4ECE-9527-C77E808AF993;1000CF79-01FA-4A5A-912D-46929963C358;10;1;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
AA2C2692-7325-4902-9B1D-57697E3D090A;1000CF79-01FA-4A5A-912D-46929963C358;8;10;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
AA2C2692-7325-4902-9B1D-57697E3D090A;1000CF79-01FA-4A5A-912D-46929963C358;11;4;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
EBA9AA54-9762-4973-9C83-E2D59BE4E6F5;1000CF79-01FA-4A5A-912D-46929963C358;9;2;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
F1F5CBCD-F979-4FBE-ADA0-C628DD99E63F;1000CF79-01FA-4A5A-912D-46929963C358;9;15;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
F1F5CBCD-F979-4FBE-ADA0-C628DD99E63F;1000CF79-01FA-4A5A-912D-46929963C358;10;2;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
F1F5CBCD-F979-4FBE-ADA0-C628DD99E63F;1000CF79-01FA-4A5A-912D-46929963C358;11;1;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
06E4EFFC-4E03-47BF-8DCB-53A290BD3506;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
06E4EFFC-4E03-47BF-8DCB-53A290BD3506;1000CF79-01FA-4A5A-912D-46929963C358;9;14;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
06E4EFFC-4E03-47BF-8DCB-53A290BD3506;1000CF79-01FA-4A5A-912D-46929963C358;10;16;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
06E4EFFC-4E03-47BF-8DCB-53A290BD3506;1000CF79-01FA-4A5A-912D-46929963C358;11;1;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
06E4EFFC-4E03-47BF-8DCB-53A290BD3506;1000CF79-01FA-4A5A-912D-46929963C358;12;3;quiz;18.03.2024;24.03.2024;N;EG043;7;8;48;2024J
220C6049-7282-4E07-98D6-9B530D15AD83;1000CF79-01FA-4A5A-912D-46929963C358;8;17;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
220C6049-7282-4E07-98D6-9B530D15AD83;1000CF79-01FA-4A5A-912D-46929963C358;9;1;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
3859D2C7-D22F-408C-88BE-4A9C3FF0BEF7;1000CF79-01FA-4A5A-912D-46929963C358;11;2;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
1DE54562-7138-4790-92B5-AE156E81EEC5;1000CF79-01FA-4A5A-912D-46929963C358;8;53;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
1DE54562-7138-4790-92B5-AE156E81EEC5;1000CF79-01FA-4A5A-912D-46929963C358;9;9;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
1DE54562-7138-4790-92B5-AE156E81EEC5;1000CF79-01FA-4A5A-912D-46929963C358;10;2;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
A65162B8-008C-454E-8528-BAAD4281787B;1000CF79-01FA-4A5A-912D-46929963C358;8;42;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
A65162B8-008C-454E-8528-BAAD4281787B;1000CF79-01FA-4A5A-912D-46929963C358;9;1;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
03D8FEF0-2F12-47D1-ABBB-1B7571003DE2;1000CF79-01FA-4A5A-912D-46929963C358;13;2;quiz;25.03.2024;31.03.2024;N;EG043;8;9;55;2024J
48C0A556-7910-4BEC-AA73-50D9D53B50A0;1000CF79-01FA-4A5A-912D-46929963C358;8;10;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
9A42DE4D-A916-4456-8FF2-6C66131E6150;1000CF79-01FA-4A5A-912D-46929963C358;9;14;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
9A42DE4D-A916-4456-8FF2-6C66131E6150;1000CF79-01FA-4A5A-912D-46929963C358;10;12;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
D1465EF8-7762-44D4-8F77-FF4D8E999E48;1000CF79-01FA-4A5A-912D-46929963C358;9;21;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
D1465EF8-7762-44D4-8F77-FF4D8E999E48;1000CF79-01FA-4A5A-912D-46929963C358;12;1;quiz;18.03.2024;24.03.2024;N;EG043;7;8;48;2024J
312944FC-5377-4E2A-B38F-970A773FEBDD;1000CF79-01FA-4A5A-912D-46929963C358;8;42;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
35C18F02-0E4B-4072-AF6E-AFD05A53C3E0;1000CF79-01FA-4A5A-912D-46929963C358;8;3;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
35C18F02-0E4B-4072-AF6E-AFD05A53C3E0;1000CF79-01FA-4A5A-912D-46929963C358;10;2;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
35C18F02-0E4B-4072-AF6E-AFD05A53C3E0;1000CF79-01FA-4A5A-912D-46929963C358;11;1;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
ED11FC23-8FAC-4AD8-ACEE-860014734AF6;1000CF79-01FA-4A5A-912D-46929963C358;9;4;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
ED11FC23-8FAC-4AD8-ACEE-860014734AF6;1000CF79-01FA-4A5A-912D-46929963C358;10;1;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
92D5832E-12F4-4F98-AA56-E05FEA5A8AD4;1000CF79-01FA-4A5A-912D-46929963C358;10;4;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
92D5832E-12F4-4F98-AA56-E05FEA5A8AD4;1000CF79-01FA-4A5A-912D-46929963C358;11;3;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
92D5832E-12F4-4F98-AA56-E05FEA5A8AD4;1000CF79-01FA-4A5A-912D-46929963C358;13;1;quiz;25.03.2024;31.03.2024;N;EG043;8;9;55;2024J
82CD473D-4521-4333-B597-A1002F464D2E;1000CF79-01FA-4A5A-912D-46929963C358;9;2;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
05C30D9C-82CF-49B6-A50D-5A338196B5BD;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
05C30D9C-82CF-49B6-A50D-5A338196B5BD;1000CF79-01FA-4A5A-912D-46929963C358;9;1;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
05C30D9C-82CF-49B6-A50D-5A338196B5BD;1000CF79-01FA-4A5A-912D-46929963C358;10;14;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
05C30D9C-82CF-49B6-A50D-5A338196B5BD;1000CF79-01FA-4A5A-912D-46929963C358;11;3;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
F85715A1-E33E-40CC-88CF-18EAB159E62E;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
F85715A1-E33E-40CC-88CF-18EAB159E62E;1000CF79-01FA-4A5A-912D-46929963C358;9;38;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
F85715A1-E33E-40CC-88CF-18EAB159E62E;1000CF79-01FA-4A5A-912D-46929963C358;10;1;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
4A07CB6A-7D5F-4A52-9737-BDB9FD433C7A;1000CF79-01FA-4A5A-912D-46929963C358;9;18;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
4A07CB6A-7D5F-4A52-9737-BDB9FD433C7A;1000CF79-01FA-4A5A-912D-46929963C358;11;1;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
D3428E0C-B6FC-4BD5-BC9D-71E78412E3CB;1000CF79-01FA-4A5A-912D-46929963C358;8;82;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
D3428E0C-B6FC-4BD5-BC9D-71E78412E3CB;1000CF79-01FA-4A5A-912D-46929963C358;9;1;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
36DA4A55-6B07-4F8B-9CE7-A013A2E3A0DF;1000CF79-01FA-4A5A-912D-46929963C358;10;15;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
4F7F0C21-A624-42F0-B2C5-CCB5E2582501;1000CF79-01FA-4A5A-912D-46929963C358;8;39;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
4F7F0C21-A624-42F0-B2C5-CCB5E2582501;1000CF79-01FA-4A5A-912D-46929963C358;9;1;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
4F7F0C21-A624-42F0-B2C5-CCB5E2582501;1000CF79-01FA-4A5A-912D-46929963C358;10;2;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
4F7F0C21-A624-42F0-B2C5-CCB5E2582501;1000CF79-01FA-4A5A-912D-46929963C358;11;1;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
4F7F0C21-A624-42F0-B2C5-CCB5E2582501;1000CF79-01FA-4A5A-912D-46929963C358;12;2;quiz;18.03.2024;24.03.2024;N;EG043;7;8;48;2024J
66ED6E86-9FC2-40EF-BF9A-7D97572D765D;1000CF79-01FA-4A5A-912D-46929963C358;8;12;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
66ED6E86-9FC2-40EF-BF9A-7D97572D765D;1000CF79-01FA-4A5A-912D-46929963C358;9;14;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
66ED6E86-9FC2-40EF-BF9A-7D97572D765D;1000CF79-01FA-4A5A-912D-46929963C358;10;4;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
66ED6E86-9FC2-40EF-BF9A-7D97572D765D;1000CF79-01FA-4A5A-912D-46929963C358;12;1;quiz;18.03.2024;24.03.2024;N;EG043;7;8;48;2024J
2163182C-706C-4BA0-81B2-B9CC76A4FA00;1000CF79-01FA-4A5A-912D-46929963C358;8;5;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
2163182C-706C-4BA0-81B2-B9CC76A4FA00;1000CF79-01FA-4A5A-912D-46929963C358;10;5;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;1000CF79-01FA-4A5A-912D-46929963C358;9;65;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;1000CF79-01FA-4A5A-912D-46929963C358;10;26;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
238C9CBE-21EA-44E4-B9C7-49BA453FE530;1000CF79-01FA-4A5A-912D-46929963C358;11;1;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
B4B4CB24-7630-423B-AC67-CBFAFC082D89;1000CF79-01FA-4A5A-912D-46929963C358;8;14;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
B4B4CB24-7630-423B-AC67-CBFAFC082D89;1000CF79-01FA-4A5A-912D-46929963C358;9;1;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
B4B4CB24-7630-423B-AC67-CBFAFC082D89;1000CF79-01FA-4A5A-912D-46929963C358;10;26;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
B4B4CB24-7630-423B-AC67-CBFAFC082D89;1000CF79-01FA-4A5A-912D-46929963C358;11;6;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
0A602A5F-A186-4BA2-91A2-4AE7A61F7003;1000CF79-01FA-4A5A-912D-46929963C358;8;3;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
0A602A5F-A186-4BA2-91A2-4AE7A61F7003;1000CF79-01FA-4A5A-912D-46929963C358;10;15;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
D11D399A-33AB-4817-9497-AA7C8DC7F5D8;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
D11D399A-33AB-4817-9497-AA7C8DC7F5D8;1000CF79-01FA-4A5A-912D-46929963C358;9;1;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
D11D399A-33AB-4817-9497-AA7C8DC7F5D8;1000CF79-01FA-4A5A-912D-46929963C358;10;1;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
D11D399A-33AB-4817-9497-AA7C8DC7F5D8;1000CF79-01FA-4A5A-912D-46929963C358;12;1;quiz;18.03.2024;24.03.2024;N;EG043;7;8;48;2024J
26B47304-C87C-48F3-8C24-6400F504C219;1000CF79-01FA-4A5A-912D-46929963C358;8;15;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
0436FCCC-4576-4EFA-9813-8EEAB773AADD;1000CF79-01FA-4A5A-912D-46929963C358;8;47;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
0436FCCC-4576-4EFA-9813-8EEAB773AADD;1000CF79-01FA-4A5A-912D-46929963C358;10;2;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
8DF79C0C-0F09-4E9A-9E06-FB0997213C1C;1000CF79-01FA-4A5A-912D-46929963C358;9;2;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
8DF79C0C-0F09-4E9A-9E06-FB0997213C1C;1000CF79-01FA-4A5A-912D-46929963C358;11;1;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
FCECB3F9-ADBA-45BD-A071-0C5E848C8E40;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
FCECB3F9-ADBA-45BD-A071-0C5E848C8E40;1000CF79-01FA-4A5A-912D-46929963C358;9;6;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
FCECB3F9-ADBA-45BD-A071-0C5E848C8E40;1000CF79-01FA-4A5A-912D-46929963C358;10;8;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
A2CC1268-790C-400B-95C6-6D28EB862896;1000CF79-01FA-4A5A-912D-46929963C358;8;37;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
DC81FE63-74DC-4E29-A1E4-3190B714710E;1000CF79-01FA-4A5A-912D-46929963C358;9;3;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
DC81FE63-74DC-4E29-A1E4-3190B714710E;1000CF79-01FA-4A5A-912D-46929963C358;10;2;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
A7B0DEA0-D05B-4BC9-8C82-94E892C21A2D;1000CF79-01FA-4A5A-912D-46929963C358;8;5;quiz;19.02.2024;25.02.2024;N;EG043;3;4;20;2024J
A7B0DEA0-D05B-4BC9-8C82-94E892C21A2D;1000CF79-01FA-4A5A-912D-46929963C358;9;19;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
A7B0DEA0-D05B-4BC9-8C82-94E892C21A2D;1000CF79-01FA-4A5A-912D-46929963C358;10;1;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
A7B0DEA0-D05B-4BC9-8C82-94E892C21A2D;1000CF79-01FA-4A5A-912D-46929963C358;11;1;quiz;11.03.2024;17.03.2024;N;EG043;6;7;41;2024J
5C2C3FD2-6164-460D-B1BC-00B0BA85A4E8;1000CF79-01FA-4A5A-912D-46929963C358;10;2;quiz;04.03.2024;10.03.2024;N;EG043;5;6;34;2024J
9DE77CB1-53EE-4DBD-BD9C-A6A172DBC33C;1000CF79-01FA-4A5A-912D-46929963C358;9;4;quiz;26.02.2024;03.03.2024;N;EG043;4;5;27;2024J
9DE77CB1-53EE-4DBD-BD9C-A6A172DBC33C;1000CF79-01FA-4A5A-912D-46929963C358;12;3;quiz;18.03.2024;24.03.2024;N;EG043;7;8;48;2024J
5A784461-C3EE-4855-B7DD-D883FDB896F6;1000CF79-01FA-4A5A-912D-46929963C358;8;59;quiz;19.02.2024;25.02.2024;N;CG0C8;3;4;20;2024J
5A784461-C3EE-4855-B7DD-D883FDB896F6;1000CF79-01FA-4A5A-912D-46929963C358;10;3;quiz;04.03.2024;10.03.2024;N;CG0C8;5;6;34;2024J
D06F8D09-5E85-44C6-B3E1-CFCD66BB001B;1000CF79-01FA-4A5A-912D-46929963C358;9;3;quiz;26.02.2024;03.03.2024;N;CG0C8;4;5;27;2024J
D06F8D09-5E85-44C6-B3E1-CFCD66BB001B;1000CF79-01FA-4A5A-912D-46929963C358;10;38;quiz;04.03.2024;10.03.2024;N;CG0C8;5;6;34;2024J
E4B94998-B8EE-4A45-A00B-94339F5627A5;1000CF79-01FA-4A5A-912D-46929963C358;8;2;quiz;19.02.2024;25.02.2024;N;#N/D;3;4;20;2024J
E4B94998-B8EE-4A45-A00B-94339F5627A5;1000CF79-01FA-4A5A-912D-46929963C358;10;1;quiz;04.03.2024;10.03.2024;N;#N/D;5;6;34;2024J
